DATAFLOW,LAST UPDATE,freq,reporter,product,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421650,EXPVAL,2024,1591295
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421650,IMPVAL,2024,2753425
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421670,EXPVAL,2024,20803396
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421670,IMPVAL,2024,32167415
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421670,PRODVAL,2024,3829718
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421700,EXPVAL,2024,379508055
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421700,IMPVAL,2024,293036448
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421700,PRODVAL,2024,166779925
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421850,EXPVAL,2024,426192574
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421850,IMPVAL,2024,136535285
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421850,PRODVAL,2024,5622649
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421890,EXPVAL,2024,119632101
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421890,IMPVAL,2024,75483067
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421915,EXPQNT,2024,98234481
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421915,EXPVAL,2024,225411989
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421915,IMPQNT,2024,26878390
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421915,IMPVAL,2024,60941804
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421915,PRODQNT,2024,32990000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421915,PRODVAL,2024,53906359
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421915,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421930,EXPQNT,2024,165993152
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421930,EXPVAL,2024,342722797
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421930,IMPQNT,2024,90665672
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421930,IMPVAL,2024,180776893
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421930,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421945,EXPVAL,2024,82677325
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421945,IMPVAL,2024,50643280
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421945,PRODVAL,2024,8706628
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421960,EXPVAL,2024,345086966
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421960,IMPVAL,2024,145785051
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421960,PRODVAL,2024,274993729
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421975,EXPVAL,2024,43953255
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421975,IMPVAL,2024,19901800
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421990,EXPVAL,2024,89754697
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20421990,IMPVAL,2024,63066794
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511130,EXPQNT,2024,209846
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511130,EXPVAL,2024,18240091
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511130,IMPQNT,2024,297335
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511130,IMPVAL,2024,10603043
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511130,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511150,EXPQNT,2024,13289484
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511150,EXPVAL,2024,52289258
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511150,IMPQNT,2024,871068
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511150,IMPVAL,2024,19323405
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511150,PRODQNT,2024,69830000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511150,PRODVAL,2024,146577872
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511150,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511250,EXPVAL,2024,4535498
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511250,IMPVAL,2024,762976
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511250,QNTUNIT,2024,km
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511270,EXPVAL,2024,20120457
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511270,IMPVAL,2024,33852206
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511270,QNTUNIT,2024,p/st
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511300,EXPQNT,2024,3670718
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511300,EXPVAL,2024,21317152
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511300,IMPQNT,2024,9882097
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511300,IMPVAL,2024,34719787
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511300,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511300,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511300,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511400,EXPQNT,2024,17153
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511400,EXPVAL,2024,357981
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511400,IMPQNT,2024,52066
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511400,IMPVAL,2024,1963783
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20511400,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20512000,EXPQNT,2024,27985
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20512000,EXPVAL,2024,344176
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20512000,IMPQNT,2024,319332
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20512000,IMPVAL,2024,964758
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20512000,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20521010,EXPQNT,2024,1831501
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20521010,EXPVAL,2024,3328568
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20521010,IMPQNT,2024,19630201
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20521010,IMPVAL,2024,23525018
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20521010,PRODQNT,2024,1208000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20521010,PRODVAL,2024,5641925
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20521010,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20521080,EXPQNT,2024,79889422
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20521080,EXPVAL,2024,327140246
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20521080,IMPQNT,2024,127393339
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20521080,IMPVAL,2024,475387597
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20521080,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531020,EXPQNT,2024,1697972
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531020,EXPVAL,2024,77459059
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531020,IMPQNT,2024,541489
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531020,IMPVAL,2024,24894113
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531020,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531030,EXPQNT,2024,7814
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531030,EXPVAL,2024,67363
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531030,IMPQNT,2024,16053
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531030,IMPVAL,2024,152914
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531030,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531030,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531030,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531050,EXPQNT,2024,335460
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531050,EXPVAL,2024,4382871
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531050,IMPQNT,2024,352221
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531050,IMPVAL,2024,8248620
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531050,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531075,EXPQNT,2024,6946568
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531075,EXPVAL,2024,43974523
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531075,IMPQNT,2024,29720289
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531075,IMPVAL,2024,381826724
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531075,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531079,EXPQNT,2024,2987637
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531079,EXPVAL,2024,39166478
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531079,IMPQNT,2024,15128810
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531079,IMPVAL,2024,258062260
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531079,PRODQNT,2024,1262820
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531079,PRODVAL,2024,21593664
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20531079,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591130,EXPVAL,2024,19284922
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591130,IMPVAL,2024,76359359
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591130,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591130,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591130,QNTUNIT,2024,m2
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591150,EXPVAL,2024,780395
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591150,IMPVAL,2024,1913266
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591150,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591150,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591150,QNTUNIT,2024,m2
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591170,EXPVAL,2024,4759289
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591170,IMPVAL,2024,11440357
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591170,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591170,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591170,QNTUNIT,2024,m2
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591200,EXPQNT,2024,1111208
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591200,EXPVAL,2024,20220703
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591200,IMPQNT,2024,2407058
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591200,IMPVAL,2024,35686115
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591200,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591200,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20591200,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20592000,EXPQNT,2024,267650892
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20592000,EXPVAL,2024,240529473
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20592000,IMPQNT,2024,91318025
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20592000,IMPVAL,2024,71615863
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20592000,PRODQNT,2024,117543000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20592000,PRODVAL,2024,109752891
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20592000,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20593000,EXPQNT,2024,1523833
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20593000,EXPVAL,2024,83017982
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20593000,IMPQNT,2024,2348477
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20593000,IMPVAL,2024,104092171
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20593000,PRODQNT,2024,70303
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20593000,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594155,EXPQNT,2024,305252
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594155,EXPVAL,2024,731074
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594155,IMPQNT,2024,328637
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594155,IMPVAL,2024,892743
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594155,PRODVAL,2024,205537
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594155,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594158,EXPQNT,2024,10020208
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594158,EXPVAL,2024,50287060
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594158,IMPQNT,2024,24121457
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594158,IMPVAL,2024,114580716
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594158,PRODQNT,2024,6319000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594158,PRODVAL,2024,21184681
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594158,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594159,EXPQNT,2024,51241
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594159,EXPVAL,2024,334794
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594159,IMPQNT,2024,70122
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594159,IMPVAL,2024,520266
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594159,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594175,EXPQNT,2024,243990
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594175,EXPVAL,2024,1008564
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594175,IMPQNT,2024,1157104
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594175,IMPVAL,2024,3222590
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594175,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594175,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594179,EXPQNT,2024,2927412
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594179,EXPVAL,2024,25122080
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594179,IMPQNT,2024,11221986
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594179,IMPVAL,2024,78165591
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594179,PRODQNT,2024,489000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594179,PRODVAL,2024,3374054
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594179,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594250,EXPQNT,2024,68409
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594250,EXPVAL,2024,623942
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594250,IMPQNT,2024,4327487
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594250,IMPVAL,2024,9890407
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594250,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594270,EXPQNT,2024,1809635
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594270,EXPVAL,2024,8909021
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594270,IMPQNT,2024,16903831
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594270,IMPVAL,2024,81013767
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594270,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594290,EXPQNT,2024,740618
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594290,EXPVAL,2024,6535900
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594290,IMPQNT,2024,17581896
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594290,IMPVAL,2024,64996343
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594290,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594330,EXPQNT,2024,2481996
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594330,EXPVAL,2024,11056522
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594330,IMPQNT,2024,6978666
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594330,IMPVAL,2024,22227140
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594330,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594350,EXPQNT,2024,38131846
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594350,EXPVAL,2024,38771834
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594350,IMPQNT,2024,24134912
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594350,IMPVAL,2024,63497906
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594350,PRODQNT,2024,127951000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594350,PRODVAL,2024,80280087
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20594350,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595100,EXPQNT,2024,6293490
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595100,EXPVAL,2024,18908833
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595100,IMPQNT,2024,14351473
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595100,IMPVAL,2024,85391073
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595100,PRODQNT,2024,14874004
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595100,PRODVAL,2024,17904919
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595100,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595211,EXPQNT,2024,10847292
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595211,EXPVAL,2024,462227026
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595211,IMPQNT,2024,7093616
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595211,IMPVAL,2024,521817910
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595211,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595230,EXPQNT,2024,2342675
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595230,EXPVAL,2024,10281973
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595230,IMPQNT,2024,3478638
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595230,IMPVAL,2024,18886672
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595230,PRODQNT,2024,1025894
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595230,PRODVAL,2024,4107483
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595230,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595250,EXPQNT,2024,1700659
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595250,EXPVAL,2024,2357950
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595250,IMPQNT,2024,10510713
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595250,IMPVAL,2024,16524561
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595250,PRODQNT,2024,129000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595250,PRODVAL,2024,114032
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595250,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595270,EXPQNT,2024,2973756
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595270,EXPVAL,2024,35856249
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595270,IMPQNT,2024,1675001
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595270,IMPVAL,2024,25958690
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595270,PRODVAL,2024,35861396
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595270,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595300,EXPQNT,2024,379
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595300,EXPVAL,2024,1354445
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595300,IMPQNT,2024,1524
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595300,IMPVAL,2024,1428207
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595300,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595300,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595300,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595400,EXPQNT,2024,2744090
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595400,EXPVAL,2024,10605022
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595400,IMPQNT,2024,10582933
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595400,IMPVAL,2024,49579443
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595400,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595550,EXPQNT,2024,46940
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595550,EXPVAL,2024,68104
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595550,IMPQNT,2024,3879040
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595550,IMPVAL,2024,2354505
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595550,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595550,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595550,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595570,EXPQNT,2024,23890420
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595570,EXPVAL,2024,22877602
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595570,IMPQNT,2024,57244332
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595570,IMPVAL,2024,62341290
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595570,PRODQNT,2024,1326000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595570,PRODVAL,2024,1633378
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595570,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595580,EXPQNT,2024,35818710
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595580,EXPVAL,2024,34157544
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595580,IMPQNT,2024,24883732
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595580,IMPVAL,2024,31518902
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595580,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595590,EXPQNT,2024,79918
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595590,EXPVAL,2024,671285
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595590,IMPQNT,2024,1179310
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595590,IMPVAL,2024,3915264
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595590,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595620,EXPQNT,2024,19192278
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595620,EXPVAL,2024,42832400
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,20595620,IMPQNT,2024,6914214
